#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:file76a53e25eb4" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:file76a53e25eb4" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:file76a53e25eb4">
#                <taxonset id="TaxonSet.file76a53e25eb4" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:file76a53e25eb4" name="distribution" x="@birthRate.t:file76a53e25eb4">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:file76a53e25eb4" name="distribution">
#            <parameter id="clockRate.c:file76a53e25eb4" name="x">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:file76a53e25eb4">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean">10.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma">0.01</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@file76a53e25eb4" id="treeLikelihood.file76a53e25eb4" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:file76a53e25eb4">
#            <siteModel id="SiteModel.s:file76a53e25eb4" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:file76a53e25eb4" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:file76a53e25eb4" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:file76a53e25eb4" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:file76a53e25eb4" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:file76a53e25eb4" id="StrictClock.c:file76a53e25eb4" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.file76a53e25eb4	TreeHeight	YuleModel	birthRate	monophyletic(auto_name_1)	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
238000	-20.27781893131845	-16.635532333438686	-3.642286597879762	-16.635532333438686	10.000374776763856	-7.32781596254955	0.13502363868310524	0	3.6855293646697875	10.000374776763856	Infinity
239000	-21.06964023338754	-16.635532333438686	-4.434107899948851	-16.635532333438686	10.013640586218479	-7.1900115908135085	0.13947360112148205	0	2.7559036908646575	10.013640586218479	Infinity
240000	-19.89430631728605	-16.635532333438686	-3.2587739838473615	-16.635532333438686	9.99277107139451	-6.683718592714369	0.08449197820692854	0	3.4249446088670075	9.99277107139451	Infinity
241000	-20.296059647851024	-16.635532333438686	-3.6605273144123385	-16.635532333438686	9.997303055107716	-7.310391408435679	0.14501341374045396	0	3.6498640940233407	9.997303055107716	Infinity
242000	-20.42042961582292	-16.635532333438686	-3.7848972823842306	-16.635532333438686	10.003339508038799	-7.415367365461633	0.09147250814011576	0	3.6304700830774026	10.003339508038799	Infinity
243000	-20.0685082544788	-16.635532333438686	-3.4329759210401143	-16.635532333438686	10.008584317884946	-6.750755006074527	0.11039107234377367	0	3.317779085034413	10.008584317884946	Infinity
244000	-20.464276357178075	-16.635532333438686	-3.8287440237393886	-16.635532333438686	10.008584317884946	-7.146523108773802	0.10334019779444945	0	3.317779085034413	10.008584317884946	Infinity
245000	-20.42936074073742	-16.635532333438686	-3.793828407298732	-16.635532333438686	10.008584317884946	-7.111607492333145	0.05751087929144437	0	3.317779085034413	10.008584317884946	Infinity
246000	-20.010873237714314	-16.635532333438686	-3.375340904275627	-16.635532333438686	9.995607058483426	-6.965082881218839	0.17246854317494653	0	3.589741976943212	9.995607058483426	Infinity
247000	-19.910732435781284	-16.635532333438686	-3.2752001023425996	-16.635532333438686	9.996229575647932	-6.890351256152699	0.09417241203940321	0	3.6151511538100993	9.996229575647932	Infinity
248000	-21.59115877171728	-16.635532333438686	-4.955626438278593	-16.635532333438686	10.00132712035974	-8.633051848815832	0.26515825234863016	0	3.6774254105372393	10.00132712035974	Infinity
249000	-19.997089189247124	-16.635532333438686	-3.3615568558084385	-16.635532333438686	10.00132712035974	-7.038982266345678	0.12537329557664031	0	3.6774254105372393	10.00132712035974	Infinity
250000	-20.85754795874579	-16.635532333438686	-4.222015625307103	-16.635532333438686	9.99287911084843	-7.654711966545742	0.16631029555023563	0	3.4326963412386386	9.99287911084843	Infinity
251000	-23.711263607671757	-16.635532333438686	-7.075731274233071	-16.635532333438686	10.025569559778827	-7.4929509906015035	0.13558100328152403	0	0.4172197163684328	10.025569559778827	Infinity
252000	-20.471493014766715	-16.635532333438686	-3.8359606813280283	-16.635532333438686	10.00249067880295	-7.4911749296141315	0.03613785278341484	0	3.655214248286103	10.00249067880295	Infinity
253000	-20.617281115467513	-16.635532333438686	-3.9817487820288275	-16.635532333438686	9.992621509339775	-7.395769812697141	0.038327306459850115	0	3.4140210306683136	9.992621509339775	Infinity
254000	-20.537787474193976	-16.635532333438686	-3.9022551407552917	-16.635532333438686	9.992621509339775	-7.316276171423605	0.05050638714723862	0	3.4140210306683136	9.992621509339775	Infinity
255000	-20.70030290358359	-16.635532333438686	-4.064770570144907	-16.635532333438686	10.006486169133387	-7.54065027279381	0.042427083969369804	0	3.475879702648903	10.006486169133387	Infinity
256000	-21.85456964342257	-16.635532333438686	-5.219037309983882	-16.635532333438686	9.980260324291702	-6.956994977423507	0.12038684027651039	0	1.737957667439625	9.980260324291702	Infinity
257000	-19.96731639239855	-16.635532333438686	-3.331784058959866	-16.635532333438686	9.99240352004832	-6.729483173461929	0.0968151955511473	0	3.397699114502063	9.99240352004832	Infinity
258000	-22.814739990668667	-16.635532333438686	-6.1792076572299806	-16.635532333438686	9.992679942251225	-9.59752308278642	0.36459984268813045	0	3.41831542555644	9.992679942251225	Infinity
259000	-20.841374039157998	-16.635532333438686	-4.205841705719312	-16.635532333438686	9.987102275435637	-7.060316863811881	0.07826951844375842	0	2.854475158092569	9.987102275435637	Infinity
260000	-20.226667036124404	-16.635532333438686	-3.5911347026857197	-16.635532333438686	9.99146241770174	-6.912914797971339	0.07565214081922979	0	3.321780095285619	9.99146241770174	Infinity
261000	-22.841017806611177	-16.635532333438686	-6.205485473172489	-16.635532333438686	9.994032949522062	-9.713688668924588	0.29294271452315035	0	3.5082031957520985	9.994032949522062	Infinity
262000	-19.695555103607898	-16.635532333438686	-3.0600227701692115	-16.635532333438686	9.99849277378038	-6.7348957685670925	0.07016189472683483	0	3.674872998397881	9.99849277378038	Infinity
263000	-23.145352795540944	-16.635532333438686	-6.50982046210226	-16.635532333438686	9.981245096191689	-8.43732003059064	0.2095377843565648	0	1.9274995684883813	9.981245096191689	Infinity
264000	-21.23872643541553	-16.635532333438686	-4.603194101976844	-16.635532333438686	10.014683930136457	-7.211336733498582	0.05830302879325663	0	2.608142631521738	10.014683930136457	Infinity
265000	-20.396736023646728	-16.635532333438686	-3.761203690208042	-16.635532333438686	9.98811452515023	-6.741112780968926	0.12436930561428826	0	2.9799090907608843	9.98811452515023	Infinity
266000	-19.916187983085393	-16.635532333438686	-3.280655649646707	-16.635532333438686	10.007270772456161	-6.7025666418837515	0.11718769663449803	0	3.4219109922370445	10.007270772456161	Infinity
267000	-19.837681239025276	-16.635532333438686	-3.202148905586591	-16.635532333438686	9.998755635223018	-6.880638339879045	0.07701155972158139	0	3.6784894342924543	9.998755635223018	Infinity
268000	-20.41955452578261	-16.635532333438686	-3.7840221923439206	-16.635532333438686	9.995572648629793	-7.372246644350955	0.1987512573120646	0	3.5882244520070348	9.995572648629793	Infinity
269000	-20.36015760027263	-16.635532333438686	-3.724625266833944	-16.635532333438686	9.99703743361032	-7.366972921551049	0.08166867679313226	0	3.6423476547171054	9.99703743361032	Infinity
270000	-20.696773679659433	-16.635532333438686	-4.061241346220746	-16.635532333438686	9.999341622285698	-7.7453056929307165	0.033242029862985314	0	3.6840643467099703	9.999341622285698	Infinity
271000	-20.947745013971453	-16.635532333438686	-4.312212680532767	-16.635532333438686	9.993193928315602	-7.76683127445036	0.18574566860332936	0	3.4546185939175933	9.993193928315602	Infinity
272000	-24.48852170785108	-16.635532333438686	-7.852989374412396	-16.635532333438686	10.010072646994566	-11.031929939810162	0.3684635796416883	0	3.178940565397766	10.010072646994566	Infinity
273000	-20.561287400414685	-16.635532333438686	-3.925755066975999	-16.635532333438686	9.999031601557233	-7.607297742039649	0.036005394504872196	0	3.68154267506365	9.999031601557233	Infinity
274000	-20.609896959028134	-16.635532333438686	-3.974364625589447	-16.635532333438686	9.997972607814694	-7.640044683007657	0.11248821218956294	0	3.6656800574182102	9.997972607814694	Infinity
275000	-20.236170365428194	-16.635532333438686	-3.600638031989509	-16.635532333438686	9.996928471068692	-7.23969823489362	0.04339007499501824	0	3.639060202904111	9.996928471068692	Infinity
276000	-22.3022280955906	-16.635532333438686	-5.666695762151912	-16.635532333438686	10.009019179166765	-8.946199450724263	0.28684866612119947	0	3.2795036885723516	10.009019179166765	Infinity
277000	-21.39679773543968	-16.635532333438686	-4.761265402000994	-16.635532333438686	9.994330682091954	-8.286791227071967	0.021686702700249312	0	3.525525825070974	9.994330682091954	Infinity
278000	-21.142720970900577	-16.635532333438686	-4.507188637461891	-16.635532333438686	9.985997702367253	-7.213098595265215	0.16862155091282602	0	2.7059099578033248	9.985997702367253	Infinity
279000	-20.13648901188985	-16.635532333438686	-3.500956678451163	-16.635532333438686	9.99259190377204	-6.912788882620964	0.0995270756224357	0	3.4118322041698006	9.99259190377204	Infinity
280000	-20.651735761104767	-16.635532333438686	-4.016203427666083	-16.635532333438686	10.00746111231205	-7.424094095784345	0.03882414171188831	0	3.4078906681182617	10.00746111231205	Infinity
281000	-20.94954872911979	-16.635532333438686	-4.314016395681103	-16.635532333438686	10.008449242304787	-7.643299570839543	0.03276684660229108	0	3.32928317515844	10.008449242304787	Infinity
282000	-20.455957450789047	-16.635532333438686	-3.82042511735036	-16.635532333438686	10.004634782514298	-7.399250725359564	0.03915159521451625	0	3.578825608009204	10.004634782514298	Infinity
283000	-20.02413838601925	-16.635532333438686	-3.3886060525805632	-16.635532333438686	9.998182823231991	-7.058327048333022	0.11405324916983625	0	3.669720995752459	9.998182823231991	Infinity
284000	-20.48443865586918	-16.635532333438686	-3.8489063224304934	-16.635532333438686	9.998182823231991	-7.518627318182952	0.17360347427338027	0	3.669720995752459	9.998182823231991	Infinity
285000	-22.214089984109627	-16.635532333438686	-5.578557650670941	-16.635532333438686	10.018979026617364	-7.463772046741272	0.21834991453636396	0	1.8852143960703305	10.018979026617364	Infinity
286000	-20.82924156794785	-16.635532333438686	-4.193709234509165	-16.635532333438686	10.012391096997064	-7.112244463339372	0.07716790997571955	0	2.9185352288302067	10.012391096997064	Infinity
287000	-21.039969252847005	-16.635532333438686	-4.404436919408319	-16.635532333438686	10.0091642104607	-7.6707548053517485	0.1077981145305716	0	3.266317885943429	10.0091642104607	Infinity
288000	-20.39538315399747	-16.635532333438686	-3.7598508205587864	-16.635532333438686	9.993561030047264	-7.238780803081015	0.06905121517015979	0	3.478929982522229	9.993561030047264	Infinity
289000	-23.092794129282687	-16.635532333438686	-6.457261795844001	-16.635532333438686	10.00210890424547	-10.121256063044626	0.32695831933641045	0	3.6639942672006245	10.00210890424547	Infinity
290000	-19.968665794976094	-16.635532333438686	-3.3331334615374075	-16.635532333438686	10.00617620281941	-6.828637707988434	0.09018108125792813	0	3.495504246451026	10.00617620281941	Infinity
291000	-20.710047043905526	-16.635532333438686	-4.074514710466841	-16.635532333438686	9.989991052541232	-7.2598512170883325	0.13952307442185782	0	3.185336506621492	9.989991052541232	Infinity
292000	-20.17019302950925	-16.635532333438686	-3.534660696070565	-16.635532333438686	9.997602168448067	-7.192144368096749	0.09789846395049269	0	3.6574836720261845	9.997602168448067	Infinity
293000	-20.029644407798912	-16.635532333438686	-3.394112074360225	-16.635532333438686	10.00404042441156	-6.998718580015996	0.1576127414453003	0	3.6046065056557715	10.00404042441156	Infinity
294000	-20.6682055531169	-16.635532333438686	-4.0326732196782125	-16.635532333438686	10.004758226449844	-7.605701277721633	0.14934387528615273	0	3.573028058043421	10.004758226449844	Infinity
295000	-20.135668799825076	-16.635532333438686	-3.50013646638639	-16.635532333438686	10.007419208304924	-6.911144859810539	0.1477226143557545	0	3.4110083934241495	10.007419208304924	Infinity
296000	-22.876333866059777	-16.635532333438686	-6.2408015326210915	-16.635532333438686	10.005814181119023	-9.7580096749805	0.2604404847235069	0	3.517208142359408	10.005814181119023	Infinity
297000	-19.887820918608934	-16.635532333438686	-3.252288585170249	-16.635532333438686	10.005814181119023	-6.769496727529657	0.12087193665471581	0	3.517208142359408	10.005814181119023	Infinity
298000	-19.960043544007874	-16.635532333438686	-3.32451121056919	-16.635532333438686	10.003823341312081	-6.937653169409267	0.08766232540043527	0	3.6131419588400773	10.003823341312081	Infinity
299000	-20.174854671880247	-16.635532333438686	-3.539322338441561	-16.635532333438686	10.01087712992278	-6.633994214439714	0.11281200269126161	0	3.0946718759981535	10.01087712992278	Infinity
300000	-20.157153676289685	-16.635532333438686	-3.521621342851	-16.635532333438686	9.995933370368535	-7.125165612836869	0.11845678867553021	0	3.603544269985869	9.995933370368535	Infinity
301000	-21.540861882735403	-16.635532333438686	-4.9053295492967175	-16.635532333438686	9.983998877055358	-7.311381524632365	0.11500143393182057	0	2.4060519753356475	9.983998877055358	Infinity
302000	-22.198166485858156	-16.635532333438686	-5.56263415241947	-16.635532333438686	9.984828471551108	-8.097989427825155	0.022335935624409175	0	2.535355275405685	9.984828471551108	Infinity
303000	-20.360546634149248	-16.635532333438686	-3.725014300710563	-16.635532333438686	10.011510075679457	-6.748836742759863	0.08881918589537795	0	3.0238224420493003	10.011510075679457	Infinity
304000	-20.543854320718715	-16.635532333438686	-3.9083219872800288	-16.635532333438686	9.996661954136737	-7.538840889137218	0.15374786072099128	0	3.630518901857189	9.996661954136737	Infinity
305000	-19.890551618979224	-16.635532333438686	-3.255019285540538	-16.635532333438686	9.996661954136737	-6.885538187397727	0.10728185947757624	0	3.630518901857189	9.996661954136737	Infinity
306000	-19.717789231519905	-16.635532333438686	-3.0822568980812206	-16.635532333438686	9.996661954136737	-6.7127757999384094	0.10188994869173248	0	3.630518901857189	9.996661954136737	Infinity
307000	-20.904621690651364	-16.635532333438686	-4.269089357212678	-16.635532333438686	9.994998626070197	-7.830252304067546	0.1651846263378919	0	3.561162946854868	9.994998626070197	Infinity
308000	-20.639719844353245	-16.635532333438686	-4.0041875109145595	-16.635532333438686	10.003390728608117	-7.632933961228449	0.03858634425253509	0	3.6287464503138898	10.003390728608117	Infinity
309000	-20.50877514268719	-16.635532333438686	-3.873242809248502	-16.635532333438686	9.99160214897983	-7.206854953247042	0.09430736094930661	0	3.3336121439985402	9.99160214897983	Infinity
310000	-20.34084933331604	-16.635532333438686	-3.705316999877354	-16.635532333438686	10.00068779108636	-7.389183369768391	0.13413137235015982	0	3.683866369891037	10.00068779108636	Infinity
311000	-21.097907944201957	-16.635532333438686	-4.462375610763273	-16.635532333438686	10.014005375394254	-7.167854563876883	0.04661507178518945	0	2.705478953113611	10.014005375394254	Infinity
312000	-19.881617266786584	-16.635532333438686	-3.2460849333479	-16.635532333438686	9.994537786863798	-6.783137724404849	0.14278909668283513	0	3.537052791056949	9.994537786863798	Infinity
313000	-20.825857541199866	-16.635532333438686	-4.190325207761182	-16.635532333438686	10.006098346487773	-7.690607711119917	0.15791805884959367	0	3.500282503358734	10.006098346487773	Infinity
314000	-20.525073487601656	-16.635532333438686	-3.889541154162971	-16.635532333438686	10.011133109850945	-6.956042132180315	0.08178024081759436	0	3.0665009780173436	10.011133109850945	Infinity
315000	-20.232145508614675	-16.635532333438686	-3.5966131751759898	-16.635532333438686	10.006935319098243	-7.042351572987117	0.0585340845932455	0	3.4457383978111276	10.006935319098243	Infinity
316000	-20.18031346200513	-16.635532333438686	-3.544781128566445	-16.635532333438686	10.00751290901422	-6.948793772070084	0.06712581241124616	0	3.4040126435036386	10.00751290901422	Infinity
317000	-21.44349943656889	-16.635532333438686	-4.807967103130203	-16.635532333438686	9.983991351375636	-7.212814602021826	0.04770358710984446	0	2.4048474988916233	9.983991351375636	Infinity
318000	-21.543243654434484	-16.635532333438686	-4.9077113209958	-16.635532333438686	9.986315527617016	-7.657619051775978	0.1388596235563229	0	2.7499077307801776	9.986315527617016	Infinity
319000	-20.11853674937015	-16.635532333438686	-3.4830044159314664	-16.635532333438686	10.004480514008742	-7.068861039802206	0.10388229995164791	0	3.5858566238707397	10.004480514008742	Infinity
320000	-22.45020290349848	-16.635532333438686	-5.8146705700597945	-16.635532333438686	10.02230321211886	-7.013735868748848	0.06553477714871007	0	1.1990652986890526	10.02230321211886	Infinity
321000	-20.833641283121587	-16.635532333438686	-4.198108949682899	-16.635532333438686	9.987953496672334	-7.158749390349032	0.1471080339259463	0	2.960640440666133	9.987953496672334	Infinity
322000	-19.763788527862918	-16.635532333438686	-3.1282561944242318	-16.635532333438686	9.999724835528669	-6.814109269776236	0.08133958038075224	0	3.6858530753520045	9.999724835528669	Infinity
323000	-20.575218480994483	-16.635532333438686	-3.939686147555796	-16.635532333438686	9.999724835528669	-7.6255392229078005	0.18244625927523425	0	3.6858530753520045	9.999724835528669	Infinity
324000	-20.02039335381113	-16.635532333438686	-3.384861020372443	-16.635532333438686	9.999724835528669	-7.070714095724448	0.05870108621114323	0	3.6858530753520045	9.999724835528669	Infinity
325000	-21.90154761814568	-16.635532333438686	-5.266015284706996	-16.635532333438686	10.01486460134405	-7.847465071902834	0.19556035403898703	0	2.5814497871958375	10.01486460134405	Infinity
326000	-20.865912639892475	-16.635532333438686	-4.230380306453788	-16.635532333438686	10.01486460134405	-6.811830093649625	0.1101866717393527	0	2.5814497871958375	10.01486460134405	Infinity
327000	-20.577409069791557	-16.635532333438686	-3.9418767363528704	-16.635532333438686	9.993627812598563	-7.425084527741108	0.18929564666297022	0	3.4832077913882373	9.993627812598563	Infinity
328000	-21.09679649091033	-16.635532333438686	-4.4612641574716445	-16.635532333438686	9.993627812598563	-7.944471948859881	0.21377592654328997	0	3.4832077913882373	9.993627812598563	Infinity
329000	-22.331204310744027	-16.635532333438686	-5.695671977305343	-16.635532333438686	9.992248227823264	-9.081453770688691	0.2441321083248657	0	3.385781793383348	9.992248227823264	Infinity
330000	-21.603130868955233	-16.635532333438686	-4.967598535516547	-16.635532333438686	9.992248227823264	-8.353380328899895	0.23474459288871585	0	3.385781793383348	9.992248227823264	Infinity
331000	-20.27500013811216	-16.635532333438686	-3.6394678046734734	-16.635532333438686	10.009900375398347	-6.83561229231591	0.10166530620943334	0	3.196144487642437	10.009900375398347	Infinity
332000	-20.16749497228127	-16.635532333438686	-3.531962638842583	-16.635532333438686	10.000646594487295	-7.216103869471002	0.15097029444296683	0	3.6841412306284194	10.000646594487295	Infinity
333000	-21.495316967094247	-16.635532333438686	-4.859784633655563	-16.635532333438686	10.017582214921093	-7.0003448787813936	0.11874416583071495	0	2.14056024512583	10.017582214921093	Infinity
334000	-21.350472934108097	-16.635532333438686	-4.714940600669413	-16.635532333438686	9.999185342012003	-8.397853915265799	0.27838691157255535	0	3.682913314596385	9.999185342012003	Infinity
335000	-24.302836629898387	-16.635532333438686	-7.667304296459701	-16.635532333438686	9.979488289508307	-9.24988461276798	0.26646589473277627	0	1.5825803163082792	9.979488289508307	Infinity
336000	-21.890522502161605	-16.635532333438686	-5.254990168722919	-16.635532333438686	10.006432548547483	-8.734333417427695	0.19641995803735676	0	3.479343248704777	10.006432548547483	Infinity
337000	-20.700578103573484	-16.635532333438686	-4.065045770134798	-16.635532333438686	10.013518296661998	-6.837555699709346	0.09869036217000846	0	2.772509929574548	10.013518296661998	Infinity
338000	-21.858889238100456	-16.635532333438686	-5.223356904661769	-16.635532333438686	9.999866182259613	-8.909499021506976	0.18783438213451834	0	3.6861421168452067	9.999866182259613	Infinity
339000	-21.452474948527264	-16.635532333438686	-4.816942615088578	-16.635532333438686	10.005095424766335	-8.373357500125104	0.23679760950863613	0	3.556414885036526	10.005095424766335	Infinity
340000	-19.750985781181875	-16.635532333438686	-3.1154534477431888	-16.635532333438686	10.000376552993199	-6.800976139743172	0.062184349691782985	0	3.6855226919999833	10.000376552993199	Infinity
341000	-20.09801232972474	-16.635532333438686	-3.462479996286051	-16.635532333438686	10.000376552993199	-7.148002688286034	0.14648461376942598	0	3.6855226919999833	10.000376552993199	Infinity
342000	-20.64909361732164	-16.635532333438686	-4.0135612838829555	-16.635532333438686	10.000376552993199	-7.699083975882939	0.11270298732852299	0	3.6855226919999833	10.000376552993199	Infinity
343000	-20.873409115380863	-16.635532333438686	-4.237876781942176	-16.635532333438686	10.011528653165726	-7.259559215647556	0.06583955394988174	0	3.0216824337053803	10.011528653165726	Infinity
344000	-20.157659730244525	-16.635532333438686	-3.5221273968058378	-16.635532333438686	10.007622740371618	-6.917828195723796	0.13098892240521767	0	3.3957007989179586	10.007622740371618	Infinity
345000	-20.248340914711655	-16.635532333438686	-3.612808581272969	-16.635532333438686	10.007600966279288	-7.010166792162041	0.06517350437650887	0	3.3973582108890716	10.007600966279288	Infinity
346000	-24.439546360510587	-16.635532333438686	-7.804014027071901	-16.635532333438686	10.002623382786124	-11.45583499364265	0.46078641862483916	0	3.6518209665707495	10.002623382786124	Infinity
347000	-20.44611552518123	-16.635532333438686	-3.810583191742545	-16.635532333438686	10.002623382786124	-7.462404158313294	0.09884156036146059	0	3.6518209665707495	10.002623382786124	Infinity
348000	-19.84616947595419	-16.635532333438686	-3.210637142515507	-16.635532333438686	9.998845463079396	-6.890204017793741	0.05577905643800925	0	3.6795668752782342	9.998845463079396	Infinity
349000	-20.482174772768712	-16.635532333438686	-3.8466424393300245	-16.635532333438686	9.99594578317136	-7.450690721645289	0.09385250237916956	0	3.6040482823152646	9.99594578317136	Infinity
350000	-20.867866294375546	-16.635532333438686	-4.2323339609368595	-16.635532333438686	10.014132832223133	-6.919880880484131	0.057362482595211435	0	2.6875469195472714	10.014132832223133	Infinity
351000	-20.739035979460997	-16.635532333438686	-4.103503646022312	-16.635532333438686	10.003822409370754	-7.716681231817601	0.11214055855731517	0	3.613177585795289	10.003822409370754	Infinity
352000	-21.705236304605204	-16.635532333438686	-5.0697039711665175	-16.635532333438686	10.003822409370754	-8.682881556961807	0.2695445110478013	0	3.613177585795289	10.003822409370754	Infinity
353000	-20.065030115836223	-16.635532333438686	-3.4294977823975348	-16.635532333438686	9.993035859117079	-6.8732331439950745	0.0797670269165545	0	3.4437353615975397	9.993035859117079	Infinity
354000	-20.922778564570194	-16.635532333438686	-4.287246231131508	-16.635532333438686	9.990190892269746	-7.492384911596305	0.16786557193187382	0	3.205138680464796	9.990190892269746	Infinity
355000	-21.636105180807284	-16.635532333438686	-5.0005728473685975	-16.635532333438686	10.018471398414041	-6.980841703300794	0.1530792697259178	0	1.9802688559321966	10.018471398414041	Infinity
356000	-20.14436118717405	-16.635532333438686	-3.5088288537353645	-16.635532333438686	10.008475870176298	-6.835858630291501	0.0823087899441857	0	3.3270297765561363	10.008475870176298	Infinity
357000	-21.482443483919553	-16.635532333438686	-4.846911150480869	-16.635532333438686	9.987252214726778	-7.720612656403457	0.16729922055726668	0	2.8737015059225883	9.987252214726778	Infinity
358000	-21.533847632471172	-16.635532333438686	-4.898315299032484	-16.635532333438686	9.987252214726778	-7.772016804955072	0.028628347906998593	0	2.8737015059225883	9.987252214726778	Infinity
359000	-20.710720021842313	-16.635532333438686	-4.075187688403625	-16.635532333438686	10.001716043506544	-7.746695314605282	0.029920065274498954	0	3.6715076262016564	10.001716043506544	Infinity
360000	-19.77534448958833	-16.635532333438686	-3.139812156149644	-16.635532333438686	9.999459672195092	-6.824584038249281	0.11478244012629539	0	3.684771882099637	9.999459672195092	Infinity
361000	-20.91897795362041	-16.635532333438686	-4.283445620181723	-16.635532333438686	9.999459672195092	-7.968217502281361	0.14691297674886875	0	3.684771882099637	9.999459672195092	Infinity
362000	-21.40898946991141	-16.635532333438686	-4.773457136472725	-16.635532333438686	9.992539670644973	-8.18140621882877	0.1461652786039365	0	3.4079490823560437	9.992539670644973	Infinity
363000	-19.996589533960105	-16.635532333438686	-3.361057200521417	-16.635532333438686	10.007499144298883	-6.766103027227473	0.09269031435187335	0	3.405045826706056	10.007499144298883	Infinity
364000	-19.827444802731392	-16.635532333438686	-3.1919124692927063	-16.635532333438686	9.99967557904731	-6.877617877303402	0.11258177059601496	0	3.685705408010696	9.99967557904731	Infinity
365000	-21.048831027771886	-16.635532333438686	-4.4132986943332	-16.635532333438686	9.998566671790487	-8.089258198335685	0.21426962418694107	0	3.675959504002485	9.998566671790487	Infinity
366000	-20.290591205640535	-16.635532333438686	-3.655058872201849	-16.635532333438686	10.00563589720197	-7.1824738386294324	0.1844877537518885	0	3.5274149664275836	10.00563589720197	Infinity
367000	-21.275278589555047	-16.635532333438686	-4.639746256116362	-16.635532333438686	9.983734739169357	-7.003184359455524	0.06183797793289425	0	2.3634381033391625	9.983734739169357	Infinity
368000	-23.306943943201635	-16.635532333438686	-6.6714116097629494	-16.635532333438686	9.991227895633653	-9.972894187475937	0.3243793314070323	0	3.3014825777129877	9.991227895633653	Infinity
369000	-20.001465812049908	-16.635532333438686	-3.365933478611222	-16.635532333438686	10.005147437874996	-6.919684548009933	0.1640517236141286	0	3.553751069398711	10.005147437874996	Infinity
370000	-19.88528281720312	-16.635532333438686	-3.2497504837644335	-16.635532333438686	9.999616290990803	-6.935245973529156	0.059070981912723704	0	3.6854954897647225	9.999616290990803	Infinity
371000	-20.2863739504865	-16.635532333438686	-3.6508416170478117	-16.635532333438686	9.999616290990803	-7.336337106812534	0.06573199481930715	0	3.6854954897647225	9.999616290990803	Infinity
372000	-20.965227890063275	-16.635532333438686	-4.329695556624589	-16.635532333438686	10.012633398253948	-7.217913452193706	0.054194164182717594	0	2.8882178955691167	10.012633398253948	Infinity
373000	-20.99294299759548	-16.635532333438686	-4.357410664156796	-16.635532333438686	10.0119611583952	-7.32829576616485	0.05314615847084634	0	2.9708851020080536	10.0119611583952	Infinity
374000	-21.18443103567772	-16.635532333438686	-4.548898702239031	-16.635532333438686	9.991051560655109	-7.8347575214764555	0.026425406067013053	0	3.2858588192374243	9.991051560655109	Infinity
375000	-20.262374146422253	-16.635532333438686	-3.6268418129835673	-16.635532333438686	10.00702827118045	-7.066090486837226	0.05455240112992527	0	3.4392486738536583	10.00702827118045	Infinity
376000	-21.45294938062409	-16.635532333438686	-4.8174170471854065	-16.635532333438686	10.00911423299125	-8.088302484874903	0.21694981419414647	0	3.270885437689497	10.00911423299125	Infinity
377000	-23.728601981114174	-16.635532333438686	-7.093069647675488	-16.635532333438686	10.007120183028428	-10.525816268667306	0.32610193545062754	0	3.4327466209918174	10.007120183028428	Infinity
378000	-20.753476842672	-16.635532333438686	-4.117944509233315	-16.635532333438686	10.009879253047933	-7.316177958091307	0.12488100920600713	0	3.198233448857993	10.009879253047933	Infinity
