#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:file76a56a9c9116" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:file76a56a9c9116" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:file76a56a9c9116">
#                <taxonset id="TaxonSet.file76a56a9c9116" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:file76a56a9c9116" name="distribution" x="@birthRate.t:file76a56a9c9116">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@file76a56a9c9116" id="treeLikelihood.file76a56a9c9116" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:file76a56a9c9116">
#            <siteModel id="SiteModel.s:file76a56a9c9116" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:file76a56a9c9116" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:file76a56a9c9116" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:file76a56a9c9116" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:file76a56a9c9116" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:file76a56a9c9116" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:file76a56a9c9116" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
166000	-18.03586857711162	-16.325677378969154	-1.7101911981424696	-16.325677378969154	0.6444544632401014	-1.7101911981424696	0.681015683101261
167000	-14.47824898746621	-15.543320268145148	1.0650712806789373	-15.543320268145148	0.16461775709160908	1.0650712806789373	3.8692694888852177
168000	-15.049078419228685	-15.714438698403729	0.6653602791750437	-15.714438698403729	0.1069805416429833	0.6653602791750437	15.679194133629075
169000	-16.04976681324372	-13.900984297930835	-2.1487825153128868	-13.900984297930835	0.5100672207702033	-2.1487825153128868	4.642081418205844
170000	-14.097193667019992	-15.367648125799246	1.2704544587792543	-15.367648125799246	0.13918116455028498	1.2704544587792543	4.952731909832602
171000	-15.425666495144121	-15.837678378892782	0.41201188374866105	-15.837678378892782	0.19335110413950088	0.41201188374866105	8.152818898395669
172000	-16.68223903230983	-14.518994205585148	-2.1632448267246813	-14.518994205585148	0.633511776527003	-2.1632448267246813	2.027643840588738
173000	-13.88016235254937	-14.271372713049423	0.3912103605000532	-14.271372713049423	0.2239209803848805	0.3912103605000532	3.7757465203856837
174000	-13.693294745663302	-16.702029342302456	3.0087345966391537	-16.702029342302456	0.06133014196415166	3.0087345966391537	11.358069670668327
175000	-16.83927611358054	-14.376430530384313	-2.4628455831962257	-14.376430530384313	0.8895927709168633	-2.4628455831962257	1.5913914243961678
176000	-15.90614343882077	-14.741703339276846	-1.1644400995439244	-14.741703339276846	0.6110150411977325	-1.1644400995439244	1.1395372465393807
177000	-15.727074991070758	-14.275540806404155	-1.4515341846666017	-14.275540806404155	0.2723279658507433	-1.4515341846666017	9.97572880544178
178000	-13.766877952238731	-14.87199587979196	1.1051179275532284	-14.87199587979196	0.18075239863675094	1.1051179275532284	3.5634133012465004
179000	-14.590944743175989	-13.819828487303809	-0.77111625587218	-13.819828487303809	0.4654836704631321	-0.77111625587218	1.663843736154029
180000	-14.423557869090873	-13.890276373430478	-0.5332814956603944	-13.890276373430478	0.37700673165234155	-0.5332814956603944	2.2594992167072334
181000	-14.626778153209465	-14.409154170439178	-0.21762398277028705	-14.409154170439178	0.19802235499905219	-0.21762398277028705	9.628131499988852
182000	-13.561221690242293	-14.510058043301392	0.9488363530590977	-14.510058043301392	0.18728951714018258	0.9488363530590977	4.396587927374166
183000	-17.210669669897435	-15.383976268647102	-1.8266934012503315	-15.383976268647102	0.586480296857443	-1.8266934012503315	0.602348292663233
184000	-15.946074819046094	-14.746225925250082	-1.199848893796013	-14.746225925250082	0.3358157447030584	-1.199848893796013	5.166634661003279
185000	-14.93841852321254	-14.701474569440899	-0.2369439537716409	-14.701474569440899	0.27701469558173325	-0.2369439537716409	4.1678459934257
186000	-15.70153883057001	-15.074635916221997	-0.626902914348014	-15.074635916221997	0.21642135697028797	-0.626902914348014	8.825542507672974
187000	-19.434087433507674	-15.761319835718794	-3.672767597788879	-15.761319835718794	1.849182963970578	-3.672767597788879	0.34638099021193763
188000	-18.002452820282553	-16.581171136408372	-1.4212816838741795	-16.581171136408372	0.6371629178320795	-1.4212816838741795	0.9086183178308067
189000	-14.697803911970604	-14.209020730077457	-0.48878318189314784	-14.209020730077457	0.27613346389172905	-0.48878318189314784	1.3117139537107703
190000	-13.760754385665253	-15.41699978294698	1.6562453972817273	-15.41699978294698	0.12278551750717409	1.6562453972817273	4.1037504312063975
191000	-14.11763641947704	-16.408728529242786	2.291092109765745	-16.408728529242786	0.08255808440902479	2.291092109765745	5.039278946903389
192000	-15.59342309673715	-14.395956109492374	-1.1974669872447756	-14.395956109492374	0.34851778616861306	-1.1974669872447756	0.8327814460071641
193000	-15.515670126963254	-15.175288195017458	-0.34038193194579547	-15.175288195017458	0.3490965729573912	-0.34038193194579547	1.7722995495920937
194000	-14.532691779057105	-14.0974224201119	-0.4352693589452037	-14.0974224201119	0.4219451824887375	-0.4352693589452037	1.9677291424353844
195000	-15.805607606218167	-14.163201142965594	-1.6424064632525726	-14.163201142965594	0.5919934763089234	-1.6424064632525726	1.9004146896403509
196000	-15.48910317710606	-15.373220038096179	-0.11588313900988201	-15.373220038096179	0.19174357682298948	-0.11588313900988201	9.399214695209132
197000	-14.655856665968706	-17.150412202189585	2.49455553622088	-17.150412202189585	0.09530724485092992	2.49455553622088	6.835518375631426
198000	-14.905110132586188	-16.35125346281454	1.4461433302283528	-16.35125346281454	0.114761708661484	1.4461433302283528	12.351408011086745
199000	-14.994626735983351	-16.373721848204923	1.3790951122215716	-16.373721848204923	0.14192220406307524	1.3790951122215716	12.58999535334239
200000	-16.757964146027547	-14.874400669930719	-1.8835634760968292	-14.874400669930719	0.6576143062105589	-1.8835634760968292	0.8328170601788288
201000	-14.894255815979397	-13.907383738664539	-0.9868720773148585	-13.907383738664539	0.5314124401652438	-0.9868720773148585	1.3183002888401276
202000	-14.161953276295163	-16.080903661000065	1.9189503847049019	-16.080903661000065	0.09902735647140906	1.9189503847049019	9.23045971663393
203000	-13.838810785796767	-17.46189777386504	3.623086988068274	-17.46189777386504	0.0456188974850066	3.623086988068274	19.06398953790913
204000	-14.955825427073504	-14.520669205084278	-0.43515622198922566	-14.520669205084278	0.30467422137600697	-0.43515622198922566	1.5408942918239896
205000	-15.240769462001712	-17.73215868807322	2.491389226071509	-17.73215868807322	0.05836814544149539	2.491389226071509	38.279622578983314
206000	-16.66527051451898	-14.604081972095095	-2.0611885424238836	-14.604081972095095	0.21860243498554957	-2.0611885424238836	10.7214778363332
207000	-15.446486353163587	-14.751068315522172	-0.6954180376414156	-14.751068315522172	0.4017440505277738	-0.6954180376414156	1.625558328548377
208000	-13.92983937787298	-15.75901592872376	1.8291765508507796	-15.75901592872376	0.12667981443770698	1.8291765508507796	10.29459190324527
209000	-13.90077353291522	-14.569656543558938	0.6688830106437176	-14.569656543558938	0.1906655108104827	0.6688830106437176	7.549826269014385
210000	-14.283950834635558	-14.298917431360293	0.014966596724734771	-14.298917431360293	0.22019710117501892	0.014966596724734771	7.601681204304021
211000	-15.091578761997146	-14.810384121527912	-0.28119464046923426	-14.810384121527912	0.3311154801703506	-0.28119464046923426	2.4806028210925657
212000	-14.252370267157682	-15.350972316390813	1.098602049233131	-15.350972316390813	0.12697455313984823	1.098602049233131	8.75909053742947
213000	-14.94014341845434	-13.891508195750784	-1.0486352227035556	-13.891508195750784	0.4928502991639877	-1.0486352227035556	1.0492156775867405
214000	-15.107851197691842	-14.73434546929677	-0.37350572839507135	-14.73434546929677	0.30305571278891663	-0.37350572839507135	3.8874120784401276
215000	-14.918563365461578	-13.946108037202471	-0.9724553282591077	-13.946108037202471	0.5414401028324669	-0.9724553282591077	2.010678853574859
216000	-16.230419271240574	-14.817706328916692	-1.412712942323882	-14.817706328916692	0.7273689587744928	-1.412712942323882	1.4828437662319074
217000	-16.00812805031762	-16.697190267993708	0.6890622176760899	-16.697190267993708	0.19765314035381856	0.6890622176760899	7.6620499626552805
218000	-14.834467726572946	-14.636179072113723	-0.1982886544592235	-14.636179072113723	0.1944437823668268	-0.1982886544592235	11.441750470371579
219000	-15.64149772781038	-14.91421886985492	-0.727278857955459	-14.91421886985492	0.4255926847849342	-0.727278857955459	1.6708336491770044
220000	-14.315147683983756	-14.868114374050496	0.5529666900667389	-14.868114374050496	0.2002123934972866	0.5529666900667389	3.944219040513362
221000	-16.630686577355434	-14.613764170799538	-2.016922406555895	-14.613764170799538	0.4537961666548195	-2.016922406555895	3.9360664567379344
222000	-14.308309463867879	-14.899850735302167	0.5915412714342884	-14.899850735302167	0.1608629757860197	0.5915412714342884	1.9222007874830769
223000	-17.591382369229436	-14.738526655508274	-2.852855713721162	-14.738526655508274	1.497798720171489	-2.852855713721162	0.7228951849019513
224000	-13.70372151938476	-14.316874613423	0.6131530940382395	-14.316874613423	0.21085288606887287	0.6131530940382395	4.400398560219667
225000	-15.282135594065979	-14.407500325203959	-0.8746352688620207	-14.407500325203959	0.37679869956574535	-0.8746352688620207	2.562605633558147
226000	-16.37757985568511	-14.752530811823302	-1.6250490438618064	-14.752530811823302	0.1732488138071441	-1.6250490438618064	18.532024345554888
227000	-14.787357347573899	-14.38834694357549	-0.39901040399840904	-14.38834694357549	0.2272965153490284	-0.39901040399840904	6.087363923291314
228000	-16.438142844205053	-14.201833087273357	-2.236309756931696	-14.201833087273357	0.8012212076216215	-2.236309756931696	2.338843019306406
229000	-14.354423696822103	-13.892075288574942	-0.4623484082471614	-13.892075288574942	0.36590105848761056	-0.4623484082471614	2.1544627968007153
230000	-14.446436987557496	-16.723900053783446	2.27746306622595	-16.723900053783446	0.06713268087440294	2.27746306622595	27.455124336635457
231000	-14.25912198232571	-14.545540575980919	0.28641859365521016	-14.545540575980919	0.1918550068612895	0.28641859365521016	9.169880722927259
232000	-14.357590050206431	-15.194114527782808	0.8365244775763773	-15.194114527782808	0.13620493712198073	0.8365244775763773	2.5139882249189176
233000	-15.75350649102057	-14.24461605596441	-1.508890435056159	-14.24461605596441	0.4104661111932425	-1.508890435056159	3.242131674810642
234000	-17.914358385164512	-14.527256214954956	-3.3871021702095554	-14.527256214954956	0.5949594134018428	-3.3871021702095554	3.457407219877213
235000	-16.91453323738098	-16.123502285909236	-0.7910309514717417	-16.123502285909236	0.49645906701247344	-0.7910309514717417	1.598795006927155
236000	-15.946452271330458	-14.889062508500324	-1.0573897628301347	-14.889062508500324	0.19537841938351388	-1.0573897628301347	10.653352125916077
237000	-15.371177719366198	-14.022212765952446	-1.3489649534137511	-14.022212765952446	0.537441851170575	-1.3489649534137511	1.949412265645925
238000	-13.733131474133717	-15.015594258065812	1.2824627839320946	-15.015594258065812	0.13396013122190384	1.2824627839320946	8.388741539703517
239000	-14.273794958058117	-14.992141914978568	0.7183469569204511	-14.992141914978568	0.16858436341023908	0.7183469569204511	2.1429741776144136
240000	-14.64179272894407	-15.405240416418165	0.7634476874740952	-15.405240416418165	0.22237092355471988	0.7634476874740952	6.394870452837184
241000	-14.037890395542336	-14.362365385577503	0.32447499003516667	-14.362365385577503	0.20350113322906244	0.32447499003516667	1.98744810801851
242000	-14.893008648264493	-18.024015075266654	3.1310064270021614	-18.024015075266654	0.05984684666255056	3.1310064270021614	17.551679945259977
243000	-13.839042498128228	-15.404533144783208	1.5654906466549803	-15.404533144783208	0.1094202952487516	1.5654906466549803	10.471730451296793
244000	-19.93827429053838	-15.358496427549062	-4.579777862989317	-15.358496427549062	2.4150793713154277	-4.579777862989317	0.7329196834448269
245000	-14.058653367473873	-14.813197940453414	0.7545445729795404	-14.813197940453414	0.1784216158366271	0.7545445729795404	2.338128517586983
246000	-17.044999174761063	-20.617201852043877	3.5722026772828137	-20.617201852043877	0.05802177177226735	3.5722026772828137	16.93440264146951
247000	-14.109241724464475	-16.526696282276024	2.417454557811549	-16.526696282276024	0.06694800313411751	2.417454557811549	21.906228148266482
248000	-14.376823812202609	-13.883639346922777	-0.4931844652798316	-13.883639346922777	0.36829798983658146	-0.4931844652798316	1.8066273725620088
249000	-15.332683379302894	-17.44609165983372	2.113408280530825	-17.44609165983372	0.04552449748116603	2.113408280530825	45.28865036405933
250000	-13.586469053272682	-14.451017068899276	0.8645480156265948	-14.451017068899276	0.19403138724493926	0.8645480156265948	3.956571388801038
251000	-13.907477623842519	-14.498632405846315	0.5911547820037959	-14.498632405846315	0.18521101305632087	0.5911547820037959	7.22531717861698
252000	-14.582592708549662	-13.966481725468558	-0.6161109830811036	-13.966481725468558	0.33568284658648473	-0.6161109830811036	3.610353243908631
253000	-18.601876108131403	-18.31005814807706	-0.2918179600543427	-18.31005814807706	0.18993620400792197	-0.2918179600543427	13.937397281843976
254000	-13.84256924669989	-16.492393268301527	2.6498240216016367	-16.492393268301527	0.06664679844945676	2.6498240216016367	7.271954662642943
255000	-14.617226563501223	-13.846912787154064	-0.7703137763471588	-13.846912787154064	0.46901136579506864	-0.7703137763471588	2.293799225256925
256000	-14.446160364530918	-15.924194357560886	1.478033993029967	-15.924194357560886	0.08635583370613308	1.478033993029967	20.437661830844526
257000	-14.416340016221639	-14.612583751819923	0.19624373559828445	-14.612583751819923	0.18339647498340292	0.19624373559828445	6.944371668256936
258000	-14.287557892143425	-15.010494241491905	0.7229363493484802	-15.010494241491905	0.16352502879028008	0.7229363493484802	6.346370300708159
259000	-14.668418389788265	-17.399521994156636	2.731103604368372	-17.399521994156636	0.05132385841863078	2.731103604368372	25.36400430213539
260000	-14.283137975979335	-15.480792558689942	1.1976545827106073	-15.480792558689942	0.11310902943390869	1.1976545827106073	10.31134722471941
261000	-14.261861940753036	-16.308367196704143	2.046505255951108	-16.308367196704143	0.086269005286954	2.046505255951108	12.337154565799324
262000	-14.715944181188787	-14.504754870988513	-0.2111893102002742	-14.504754870988513	0.2731556285542735	-0.2111893102002742	3.5383867100569883
263000	-14.560337500241435	-14.554187538712714	-0.0061499615287212706	-14.554187538712714	0.2510679080901096	-0.0061499615287212706	3.6020500335178203
264000	-20.71518146832281	-15.094410455455161	-5.620771012867649	-15.094410455455161	0.7583485532181018	-5.620771012867649	0.06472458877011086
265000	-13.528685779113566	-15.720287113427199	2.1916013343136322	-15.720287113427199	0.10441410065137188	2.1916013343136322	9.097775552669201
266000	-14.634812164715155	-16.12464571909226	1.489833554377105	-16.12464571909226	0.07842627105031823	1.489833554377105	23.178977690290843
267000	-14.267863462674272	-14.65346094286708	0.3855974801928077	-14.65346094286708	0.20491504670460098	0.3855974801928077	3.9394337152071337
268000	-15.993589471400925	-17.053859628551724	1.0602701571507982	-17.053859628551724	0.06096852816433602	1.0602701571507982	47.19603123656488
269000	-13.677052081697695	-14.922531867020577	1.2454797853228825	-14.922531867020577	0.1423323473578538	1.2454797853228825	4.443722874953914
270000	-14.398110802084643	-14.071757200987943	-0.32635360109670053	-14.071757200987943	0.39427441725795764	-0.32635360109670053	2.020036198993255
271000	-14.573430044063102	-14.78980370414748	0.21637366008437953	-14.78980370414748	0.16043817320273668	0.21637366008437953	9.080722148391276
272000	-14.588417491324103	-15.153525890503687	0.565108399179584	-15.153525890503687	0.19384638128471748	0.565108399179584	5.7012330289115685
273000	-20.23875332729153	-16.403692243328027	-3.8350610839635033	-16.403692243328027	1.8780471298473893	-3.8350610839635033	0.46426898977305747
274000	-14.635913980886777	-14.246627733570921	-0.38928624731585487	-14.246627733570921	0.24396274578637628	-0.38928624731585487	1.1357669959428551
275000	-14.869627010265473	-14.048984092246569	-0.8206429180189041	-14.048984092246569	0.40649269148704636	-0.8206429180189041	1.7566392884364024
276000	-13.679808397946779	-14.664980765302309	0.9851723673555299	-14.664980765302309	0.1700888832647986	0.9851723673555299	7.011989912979508
277000	-16.03096546809154	-14.484914863897906	-1.5460506041936353	-14.484914863897906	0.48435545613671976	-1.5460506041936353	2.0822123010090583
278000	-16.34259188376933	-19.39709115871232	3.0544992749429922	-19.39709115871232	0.05979040149249132	3.0544992749429922	26.070284276750005
279000	-17.524371276165954	-15.715332615957706	-1.8090386602082482	-15.715332615957706	0.10873319336707213	-1.8090386602082482	26.96686446173131
280000	-14.16558875062512	-15.08733486083553	0.9217461102104085	-15.08733486083553	0.1406824789077788	0.9217461102104085	7.222644171032635
281000	-13.489809667970599	-15.452936532697137	1.9631268647265376	-15.452936532697137	0.11475036302082066	1.9631268647265376	8.123731616462463
282000	-16.627626451062255	-14.585714370616374	-2.041912080445882	-14.585714370616374	0.32177203497199997	-2.041912080445882	9.72911729095042
283000	-14.828546241360367	-21.08548457056724	6.256938329206871	-21.08548457056724	0.013485619870100832	6.256938329206871	55.13170840851249
284000	-15.835481120786357	-15.033084589055182	-0.8023965317311745	-15.033084589055182	0.13841928980586327	-0.8023965317311745	20.225244209786133
285000	-16.339043298495167	-15.547620995337901	-0.7914223031572654	-15.547620995337901	0.13673627700181426	-0.7914223031572654	17.558366980051698
286000	-14.936051124167081	-13.835641274822716	-1.1004098493443644	-13.835641274822716	0.5236045852276133	-1.1004098493443644	1.2351435147228629
287000	-14.943650642191509	-15.02069638761564	0.07704574542413134	-15.02069638761564	0.18789936984518743	0.07704574542413134	7.908754659377305
288000	-13.910516617214505	-16.877725348978288	2.967208731763784	-16.877725348978288	0.05944654630712902	2.967208731763784	7.875137562897247
289000	-15.84443305854737	-16.084278647484254	0.2398455889368849	-16.084278647484254	0.22074899517959673	0.2398455889368849	7.401695792719288
290000	-17.204512547818766	-15.459626991834128	-1.7448855559846381	-15.459626991834128	0.7517873867397988	-1.7448855559846381	0.9450906511032922
291000	-15.695868033685313	-14.07996707457751	-1.6159009591078026	-14.07996707457751	0.700843984631987	-1.6159009591078026	0.8237336427733689
292000	-13.73806157255686	-14.283518064103797	0.5454564915469364	-14.283518064103797	0.21675883779529456	0.5454564915469364	3.4793785432419138
293000	-16.20331770578812	-15.37323220187707	-0.8300855039110502	-15.37323220187707	0.21953870173947312	-0.8300855039110502	9.95257147289756
294000	-14.744180153526658	-14.74075261054994	-0.003427542976718101	-14.74075261054994	0.2570454525763733	-0.003427542976718101	7.267692597522949
295000	-14.82378400063271	-15.109189883292778	0.2854058826600685	-15.109189883292778	0.2530002641410016	0.2854058826600685	2.9732890454391327
296000	-17.051032526972573	-14.234580994466668	-2.816451532505906	-14.234580994466668	1.138000218587001	-2.816451532505906	1.4537374807153185
297000	-14.374176419184392	-14.643266873322133	0.26909045413774146	-14.643266873322133	0.2232043385995392	0.26909045413774146	2.71531666023548
298000	-14.959763202214482	-13.937285066705435	-1.0224781355090462	-13.937285066705435	0.3239203844524939	-1.0224781355090462	5.2796370107646995
299000	-18.670940829485545	-16.316122228844332	-2.354818600641214	-16.316122228844332	0.07201313424326683	-2.354818600641214	53.73943381069814
300000	-17.121597407196262	-16.350223043600877	-0.7713743635953838	-16.350223043600877	0.2933850354935203	-0.7713743635953838	7.363297475744144
301000	-14.874462310533362	-14.312870097375267	-0.5615922131580944	-14.312870097375267	0.31999633529338073	-0.5615922131580944	2.484106536540038
302000	-13.888918190835856	-14.876292841747865	0.9873746509120087	-14.876292841747865	0.20196270640562686	0.9873746509120087	3.644395392802562
303000	-14.34994204696442	-16.643835871587815	2.293893824623394	-16.643835871587815	0.0893284584420778	2.293893824623394	9.029905853060193
304000	-17.17728427201337	-14.747708064586863	-2.4295762074265066	-14.747708064586863	0.9462820949881998	-2.4295762074265066	1.0970635088450227
305000	-14.855786893710391	-14.639794195954078	-0.21599269775631402	-14.639794195954078	0.2876134121905854	-0.21599269775631402	3.509795300300086
306000	-15.540382634355101	-14.522747159948265	-1.0176354744068368	-14.522747159948265	0.40473136900955564	-1.0176354744068368	2.763030472951833
307000	-14.05955047125886	-15.176530345711589	1.1169798744527288	-15.176530345711589	0.12726320644634243	1.1169798744527288	3.0959295820694046
308000	-17.481657897178895	-14.392056543372084	-3.0896013538068114	-14.392056543372084	0.21908199906001705	-3.0896013538068114	13.167602888393157
309000	-14.040301694364981	-15.532195688085496	1.4918939937205142	-15.532195688085496	0.16473083855832496	1.4918939937205142	5.627059648496509
310000	-14.8962027486684	-15.806039785307544	0.9098370366391437	-15.806039785307544	0.11090324006216544	0.9098370366391437	20.74088360862065
311000	-17.78728094409306	-15.935378858159954	-1.8519020859331052	-15.935378858159954	0.8250152201229225	-1.8519020859331052	0.8677155931134267
312000	-14.183473678862224	-17.100965272425242	2.9174915935630183	-17.100965272425242	0.05509118613297767	2.9174915935630183	16.834106479506236
313000	-14.510289268473146	-14.357201098793514	-0.1530881696796329	-14.357201098793514	0.24163195155974904	-0.1530881696796329	4.4366084232465255
314000	-13.509021744521679	-14.828003141025594	1.3189813965039154	-14.828003141025594	0.15395690122108102	1.3189813965039154	4.632194424723913
315000	-17.25212234541632	-15.335879667548344	-1.9162426778679773	-15.335879667548344	0.7488647539082888	-1.9162426778679773	1.6873026579143047
316000	-14.179358516193941	-14.259556997578699	0.0801984813847576	-14.259556997578699	0.2210535428503504	0.0801984813847576	1.677329052038647
317000	-13.942083890234183	-14.709456839763064	0.7673729495288795	-14.709456839763064	0.21177415180404538	0.7673729495288795	6.179003813490542
318000	-19.78015538104532	-16.26627908424635	-3.513876296798971	-16.26627908424635	2.008692767424736	-3.513876296798971	0.5282567902689943
319000	-15.722252800346036	-14.153277663515919	-1.5689751368301175	-14.153277663515919	0.643565226074085	-1.5689751368301175	0.7692264278576343
320000	-15.81761860174448	-14.327199900716078	-1.4904187010284016	-14.327199900716078	0.22311834168656325	-1.4904187010284016	9.713161504643738
321000	-14.104821369571736	-14.168706785167481	0.06388541559574468	-14.168706785167481	0.31962214641347464	0.06388541559574468	2.413432706026216
322000	-15.917603949537394	-13.972571591736601	-1.945032357800792	-13.972571591736601	0.40205299389237265	-1.945032357800792	4.750805569462182
323000	-15.717646509006673	-15.200137586322082	-0.5175089226845908	-15.200137586322082	0.18512416595273226	-0.5175089226845908	10.746350117783864
324000	-15.266576000512575	-16.686426844638564	1.4198508441259898	-16.686426844638564	0.11560038142320901	1.4198508441259898	13.498297602622252
325000	-19.025992621780844	-13.832300757214655	-5.1936918645661905	-13.832300757214655	0.43650410244360405	-5.1936918645661905	9.695910885765803
326000	-14.365870907045828	-16.917634809208653	2.5517639021628256	-16.917634809208653	0.056929938013265485	2.5517639021628256	20.91501488741525
327000	-14.57601149320791	-19.336489998358775	4.760478505150866	-19.336489998358775	0.02240126127969703	4.760478505150866	44.1657632296474
328000	-15.38724498846622	-14.437339849891643	-0.9499051385745763	-14.437339849891643	0.36832014210925773	-0.9499051385745763	1.0990723708138892
329000	-15.042640897696623	-14.376588248972471	-0.6660526487241529	-14.376588248972471	0.34884580013274724	-0.6660526487241529	2.379631351239061
330000	-15.291594777727456	-14.011047090182313	-1.2805476875451434	-14.011047090182313	0.5456991345778177	-1.2805476875451434	0.8874491628580039
331000	-14.569339536269982	-13.977781792292067	-0.5915577439779156	-13.977781792292067	0.30153206842722247	-0.5915577439779156	1.1637445992278896
332000	-21.256168407762438	-16.597888587498275	-4.658279820264164	-16.597888587498275	1.3721575917720485	-4.658279820264164	2.149675496090935
333000	-14.39288537942145	-14.266077023973734	-0.12680835544771574	-14.266077023973734	0.21989885013932747	-0.12680835544771574	7.511974154699114
334000	-15.990383587000643	-14.699496559929953	-1.2908870270706907	-14.699496559929953	0.5224747095045951	-1.2908870270706907	1.2082153053097824
335000	-15.653475093935741	-15.059905796251535	-0.5935692976842062	-15.059905796251535	0.3738999116619566	-0.5935692976842062	1.4058262087496967
336000	-14.965729039535812	-14.534328303381638	-0.4314007361541736	-14.534328303381638	0.26328049829991534	-0.4314007361541736	4.7834968515341485
337000	-15.362614374161534	-14.895434934997231	-0.4671794391643025	-14.895434934997231	0.3841440609529635	-0.4671794391643025	4.257355039090667
338000	-14.610552386662954	-14.859190685789486	0.24863829912653168	-14.859190685789486	0.18840633788930586	0.24863829912653168	6.608825086769916
339000	-14.881182168276311	-15.407491470457543	0.5263093021812317	-15.407491470457543	0.13054860301586058	0.5263093021812317	1.825778291915999
340000	-14.094832940389587	-14.089645328285929	-0.0051876121036569245	-14.089645328285929	0.26597736242613756	-0.0051876121036569245	3.9482663267046325
341000	-15.398923258670692	-13.90020807371765	-1.4987151849530411	-13.90020807371765	0.4630574156247469	-1.4987151849530411	3.3547603516731908
342000	-14.281166243343375	-13.905774370807492	-0.37539187253588246	-13.905774370807492	0.3462286876824293	-0.37539187253588246	1.935815987016152
343000	-18.89017774775007	-15.639684444787559	-3.2504933029625116	-15.639684444787559	1.4551859971678742	-3.2504933029625116	0.45389212441187066
344000	-14.712777553126433	-17.27374918127714	2.560971628150708	-17.27374918127714	0.04941124116669399	2.560971628150708	5.329351085227716
345000	-14.878955637418654	-14.168512198204475	-0.7104434392141792	-14.168512198204475	0.4888764777046866	-0.7104434392141792	2.2498149412629753
346000	-14.499229241749278	-15.391422980970681	0.8921937392214031	-15.391422980970681	0.18643950917282645	0.8921937392214031	2.60518438110929
347000	-13.77367679145982	-14.251081424323075	0.4774046328632551	-14.251081424323075	0.22311635638093202	0.4774046328632551	3.2304592587480463
348000	-14.242222311541102	-16.250455049037917	2.0082327374968156	-16.250455049037917	0.08534474779499601	2.0082327374968156	5.018919892506661
349000	-14.230996336985505	-17.382160948083893	3.151164611098387	-17.382160948083893	0.051255122337697114	3.151164611098387	17.15411985818304
350000	-14.22793454516444	-16.91801867361235	2.690084128447912	-16.91801867361235	0.09047119636315085	2.690084128447912	11.645945099676355
351000	-13.79199996678271	-15.622403797337501	1.8304038305547916	-15.622403797337501	0.12142244324588918	1.8304038305547916	10.747011146597277
352000	-16.780184915371215	-14.684081053080497	-2.0961038622907173	-14.684081053080497	0.2540615410535079	-2.0961038622907173	9.50186026878786
353000	-14.357304799578397	-14.962577418915998	0.6052726193376017	-14.962577418915998	0.1999063150313699	0.6052726193376017	3.7987190439003866
354000	-13.741491373026538	-15.522768949809658	1.7812775767831197	-15.522768949809658	0.1279065424393505	1.7812775767831197	4.921781929521452
355000	-13.606760237240486	-14.522013639101305	0.9152534018608189	-14.522013639101305	0.1814130909140498	0.9152534018608189	3.8681380838704604
356000	-14.24797723018754	-15.462432413141293	1.2144551829537535	-15.462432413141293	0.12000903579721268	1.2144551829537535	15.19518694846869
357000	-14.7132777322151	-13.99070539593901	-0.7225723362760905	-13.99070539593901	0.2960727196964596	-0.7225723362760905	6.131223580264261
358000	-13.5137969950683	-15.691892068825235	2.1780950737569342	-15.691892068825235	0.10435942876046549	2.1780950737569342	8.950788106624985
359000	-14.734784650323306	-14.484987366006294	-0.24979728431701242	-14.484987366006294	0.29647182965132834	-0.24979728431701242	2.435011862563183
360000	-14.255995112505811	-15.21834910695842	0.9623539944526089	-15.21834910695842	0.15980017522779835	0.9623539944526089	5.812031061670131
361000	-14.027201306814467	-14.279126917608018	0.25192561079355036	-14.279126917608018	0.21764752728242218	0.25192561079355036	5.790031003948902
362000	-15.668899657833478	-21.138824398536524	5.469924740703046	-21.138824398536524	0.011888112833084897	5.469924740703046	130.91461196047473
